customerId,description,purchase_by_invoice,purchase_total_amount,purchase_streek,next_streek_purchase_amount,remaining_amount,is_eligible_customer,offer_eligibility
2891,SAVE THE PLANET COTTON TOTE BAG,7,211,16,1700,1489,1,32
2892,SET OF 20 VINTAGE CHRISTMAS NAPKINS,7,386,17,1800,1414,1,34
2893,PAPER BUNTING WHITE LACE,10,984,21,2200,1216,1,42
2894,GENTLEMAN SHIRT REPAIR KIT ,4,1242,21,2200,958,1,42
2895,CARD I LOVE LONDON ,5,210,6,700,490,1,12
2896,PAPER CHAIN KIT VINTAGE CHRISTMAS,10,293,2,300,7,1,4
2897,MIRRORED WALL ART FOXY,3,116,1,200,84,1,2
2898,MIRRORED WALL ART GENTS,6,814,15,1600,786,1,30
2899,AIRLINE BAG VINTAGE JET SET WHITE,9,835,11,1200,365,1,22
2900,JAM MAKING SET PRINTED,1,425,5,600,175,1,10
2901,POTTING SHED SOW 'N' GROW SET,1,138,13,1400,1262,1,26
2902,BABUSHKA LIGHTS STRING OF 11,2,1021,10,1100,79,1,20
2903,REX CASH+CARRY JUMBO SHOPPER,2,910,20,2100,1190,1,40
2904,AIRLINE BAG VINTAGE WORLD CHAMPION ,7,421,19,2000,1579,1,38
2905,HAND WARMER BIRD DESIGN,9,284,8,900,616,1,16
2906,CHRISTMAS CRAFT LITTLE FRIENDS,9,1200,17,1800,600,1,34
2907,PINK HEARTS PAPER GARLAND,10,217,16,1700,1483,1,32
2908,POTTING SHED SEED ENVELOPES,10,1186,19,2000,814,1,38
2909,HI TEC ALPINE HAND WARMER,8,1494,19,2000,506,1,38
2910,FELTCRAFT CHRISTMAS FAIRY,2,558,7,800,242,1,14
2911,HI TEC ALPINE HAND WARMER,5,687,14,1500,813,1,28
2912,ROTATING SILVER ANGELS T-LIGHT HLDR,2,842,22,2300,1458,1,44
2913,4 STRIPEY MICE FELTCRAFT,1,714,8,900,186,1,16
2914,FELTCRAFT 6 FLOWER FRIENDS,8,208,7,800,592,1,14
2915,CHRISTMAS CRAFT LITTLE FRIENDS,3,100,0,100,0,1,0
2916,VINTAGE UNION JACK CUSHION COVER,7,1607,23,2400,793,1,46
2917,POLYESTER FILLER PAD 45x45cm,5,107,19,2000,1893,1,38
2918,DOLLY GIRL LUNCH BOX,4,1569,22,2300,731,1,44
2919,PACK OF 12 LONDON TISSUES ,4,989,19,2000,1011,1,38
2920,CARD DOLLY GIRL ,5,179,4,500,321,1,8
2921,CARD BILLBOARD FONT,2,762,12,1300,538,1,24
2922,RAINY LADIES BIRTHDAY CARD,8,1139,22,2300,1161,1,44
2923,GREY HEART HOT WATER BOTTLE,4,1560,15,1600,40,1,30
2924,RED WOOLLY HOTTIE WHITE HEART.,5,360,3,400,40,1,6
2925,RED WHITE SCARF  HOT WATER BOTTLE,6,292,2,300,8,1,4
2926, SET 2 TEA TOWELS I LOVE LONDON ,9,195,3,400,205,1,6
2927,SET OF 2 TEA TOWELS APPLE AND PEARS,10,118,12,1300,1182,1,24
2928,SET/2 RED RETROSPOT TEA TOWELS ,8,221,25,2600,2379,1,50
2929,LOVE BUILDING BLOCK WORD,3,1876,23,2400,524,1,46
2930,HOME BUILDING BLOCK WORD,5,533,14,1500,967,1,28
2931,ASSORTED COLOUR BIRD ORNAMENT,10,269,15,1600,1331,1,30
2932,LANTERN CREAM GAZEBO ,6,356,7,800,444,1,14
2933,BLUE BIRDHOUSE DECORATION,10,1850,24,2500,650,1,48
2934,WHITE HANGING HEART T-LIGHT HOLDER,2,500,4,500,0,1,8
2935,REGENCY CAKESTAND 3 TIER,10,195,2,300,105,1,4
2936,ANTIQUE SILVER TEA GLASS ENGRAVED,3,100,0,100,0,1,0
2937,AGED GLASS SILVER T-LIGHT HOLDER,4,805,13,1400,595,1,26
2938,JAM MAKING SET WITH JARS,3,166,9,1000,834,1,18
2939,HAND WARMER OWL DESIGN,9,464,9,1000,536,1,18
2940,SET OF 2 WOODEN MARKET CRATES,1,1043,24,2500,1457,1,48
2941,SET OF 6 T-LIGHTS TOADSTOOLS,1,1233,15,1600,367,1,30
2942,HAND WARMER UNION JACK,10,698,19,2000,1302,1,38
2943,HAND WARMER SCOTTY DOG DESIGN,6,495,8,900,405,1,16
2944,CLASSIC FRENCH STYLE BASKET NATURAL,5,425,4,500,75,1,8
2945,CRAZY DAISY HEART DECORATION,10,1477,22,2300,823,1,44
2946,GIN + TONIC DIET METAL SIGN,7,232,10,1100,868,1,20
2947,IVORY GIANT GARDEN THERMOMETER,8,1034,16,1700,666,1,32
2948,CARD HOLDER GINGHAM HEART,4,862,10,1100,238,1,20
2949,SMALL STRIPES CHOCOLATE GIFT BAG ,6,109,14,1500,1391,1,28
2950,S/6 WOODEN SKITTLES IN COTTON BAG,8,379,22,2300,1921,1,44
2951,HAND WARMER RED RETROSPOT,10,557,12,1300,743,1,24
2952,HAND WARMER UNION JACK,2,554,25,2600,2046,1,50
2953,FRENCH WC SIGN BLUE METAL,10,322,3,400,78,1,6
2954,PINK UNION JACK  LUGGAGE TAG,4,250,12,1300,1050,1,24
2955,"TRAY, BREAKFAST IN BED",1,1327,13,1400,73,1,26
2956,PIZZA PLATE IN BOX,6,343,18,1900,1557,1,36
2957,HEART OF WICKER LARGE,3,389,3,400,11,1,6
2958,PINK HEART DOTS HOT WATER BOTTLE,2,716,9,1000,284,1,18
2959,PLACE SETTING WHITE HEART,10,228,3,400,172,1,6
2960,SET OF 4 NAPKIN CHARMS LEAVES   ,9,284,4,500,216,1,8
2961,SET OF 4 NAPKIN CHARMS STARS   ,7,722,19,2000,1278,1,38
2962,SET OF 4 NAPKIN CHARMS CUTLERY,2,319,17,1800,1481,1,34
2963,CARAVAN SQUARE TISSUE BOX,4,191,1,200,9,1,2
2964,PLASTERS IN TIN SKULLS,5,895,20,2100,1205,1,40
2965,PLASTERS IN TIN SPACEBOY,2,302,8,900,598,1,16
2966,BUTTON BOX ,1,230,9,1000,770,1,18
2967,PLASTERS IN TIN VINTAGE PAISLEY ,2,355,3,400,45,1,6
2968,13 MESSAGE CARDS WITH ENVELOPES,3,160,1,200,40,1,2
2969,SMALL RED BABUSHKA NOTEBOOK ,6,227,8,900,673,1,16
2970,CUPCAKE LACE PAPER SET 7,8,881,19,2000,1119,1,38
2971,PACK 3 BOXES CHRISTMAS PANNETONE,10,578,5,600,22,1,10
2972,HERB MARKER MINT,3,1274,16,1700,426,1,32
2973,HERB MARKER ROSEMARY,7,1727,21,2200,473,1,42
2974,HERB MARKER BASIL,2,785,9,1000,215,1,18
2975,HERB MARKER CHIVES ,3,886,10,1100,214,1,20
2976,HERB MARKER PARSLEY,2,730,22,2300,1570,1,44
2977,HERB MARKER THYME,9,739,24,2500,1761,1,48
2978,WHITE HANGING HEART T-LIGHT HOLDER,5,100,0,100,0,1,0
2979,METAL MERRY CHRISTMAS WREATH,6,146,5,600,454,1,10
2980,WHITE CHRISTMAS GARLAND STARS TREES,5,1048,12,1300,252,1,24
2981,RETROSPOT SMALL TUBE MATCHES,10,112,6,700,588,1,12
2982,RETROSPOT GIANT TUBE MATCHES,8,732,9,1000,268,1,18
2983,PLACE SETTING WHITE STAR,2,457,12,1300,843,1,24
2984,GROW YOUR OWN BASIL IN ENAMEL MUG,5,793,14,1500,707,1,28
2985,37 FOIL STAR CAKE CASES ,2,252,18,1900,1648,1,36
2986,37 FOIL HEART CAKE CASES,7,2154,23,2400,246,1,46
2987,PACK OF 6 SWEETIE GIFT BOXES,3,169,1,200,31,1,2
2988,PACK OF 6 HANDBAG GIFT BOXES,6,134,4,500,366,1,8
2989,GARLAND WOODEN HAPPY EASTER,3,245,6,700,455,1,12
2990,CALENDAR PAPER CUT DESIGN,7,257,2,300,43,1,4
2991,CALENDAR IN SEASON DESIGN,9,894,15,1600,706,1,30
2992,SMALL POPCORN HOLDER,5,373,5,600,227,1,10
2993,BLUE PAISLEY TISSUE BOX,3,1212,25,2600,1388,1,50
2994,HEART OF WICKER SMALL,2,367,4,500,133,1,8
2995,SKULLS SQUARE TISSUE BOX,9,108,10,1100,992,1,20
2996,SKULLS SQUARE TISSUE BOX,7,277,5,600,323,1,10
2997,WHITE HANGING HEART T-LIGHT HOLDER,3,2427,24,2500,73,1,48
2998,WHITE METAL LANTERN,8,136,17,1800,1664,1,34
2999,CREAM CUPID HEARTS COAT HANGER,1,182,3,400,218,1,6
3000,KNITTED UNION FLAG HOT WATER BOTTLE,3,389,3,400,11,1,6
3001,RED WOOLLY HOTTIE WHITE HEART.,2,437,16,1700,1263,1,32
3002,SET 7 BABUSHKA NESTING BOXES,2,211,16,1700,1489,1,32
3003,GLASS STAR FROSTED T-LIGHT HOLDER,8,371,4,500,129,1,8
3004,HAND WARMER UNION JACK,4,1804,24,2500,696,1,48
3005,HAND WARMER RED POLKA DOT,10,355,24,2500,2145,1,48
3006,ASSORTED COLOUR BIRD ORNAMENT,2,455,7,800,345,1,14
3007,POPPY'S PLAYHOUSE BEDROOM ,10,306,7,800,494,1,14
3008,POPPY'S PLAYHOUSE KITCHEN,4,388,10,1100,712,1,20
3009,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,198,17,1800,1602,1,34
3010,IVORY KNITTED MUG COSY ,6,125,1,200,75,1,2
3011,BOX OF 6 ASSORTED COLOUR TEASPOONS,10,1947,19,2000,53,1,38
3012,BOX OF VINTAGE JIGSAW BLOCKS ,2,222,3,400,178,1,6
3013,BOX OF VINTAGE ALPHABET BLOCKS,9,1712,18,1900,188,1,36
3014,HOME BUILDING BLOCK WORD,2,496,5,600,104,1,10
3015,LOVE BUILDING BLOCK WORD,5,398,4,500,102,1,8
3016,RECIPE BOX WITH METAL HEART,2,830,20,2100,1270,1,40
3017,DOORMAT NEW ENGLAND,5,1137,12,1300,163,1,24
3018,JAM MAKING SET WITH JARS,2,1659,20,2100,441,1,40
3019,RED COAT RACK PARIS FASHION,4,809,13,1400,591,1,26
3020,YELLOW COAT RACK PARIS FASHION,2,1063,13,1400,337,1,26
3021,BLUE COAT RACK PARIS FASHION,7,469,5,600,131,1,10
3022,BATH BUILDING BLOCK WORD,8,635,22,2300,1665,1,44
3023,ALARM CLOCK BAKELIKE PINK,8,232,15,1600,1368,1,30
3024,ALARM CLOCK BAKELIKE RED ,5,1269,12,1300,31,1,24
3025,ALARM CLOCK BAKELIKE GREEN,6,336,8,900,564,1,16
3026,PANDA AND BUNNIES STICKER SHEET,7,490,7,800,310,1,14
3027,STARS GIFT TAPE ,6,1025,13,1400,375,1,26
3028,INFLATABLE POLITICAL GLOBE ,4,913,10,1100,187,1,20
3029,VINTAGE HEADS AND TAILS CARD GAME ,9,1998,20,2100,102,1,40
3030,SET/2 RED RETROSPOT TEA TOWELS ,2,174,9,1000,826,1,18
3031,ROUND SNACK BOXES SET OF4 WOODLAND ,2,787,9,1000,213,1,18
3032,SPACEBOY LUNCH BOX ,6,192,20,2100,1908,1,40
3033,LUNCH BOX I LOVE LONDON,3,239,5,600,361,1,10
3034,CIRCUS PARADE LUNCH BOX ,5,644,21,2200,1556,1,42
3035,CHARLOTTE BAG DOLLY GIRL DESIGN,6,441,10,1100,659,1,20
3036,RED TOADSTOOL LED NIGHT LIGHT,5,135,1,200,65,1,2
3037, SET 2 TEA TOWELS I LOVE LONDON ,7,924,23,2400,1476,1,46
3038,VINTAGE SEASIDE JIGSAW PUZZLES,6,599,7,800,201,1,14
3039,MINI JIGSAW CIRCUS PARADE ,6,407,8,900,493,1,16
3040,MINI JIGSAW SPACEBOY,1,411,11,1200,789,1,22
3041,MINI PAINT SET VINTAGE ,6,346,6,700,354,1,12
3042,POSTAGE,1,120,4,500,380,1,8
3043,PAPER CHAIN KIT 50'S CHRISTMAS ,10,201,25,2600,2399,1,50
3044,HAND WARMER RED POLKA DOT,7,881,9,1000,119,1,18
3045,HAND WARMER UNION JACK,7,1380,16,1700,320,1,32
3046,WHITE HANGING HEART T-LIGHT HOLDER,1,583,18,1900,1317,1,36
3047,WHITE METAL LANTERN,8,514,22,2300,1786,1,44
3048,CREAM CUPID HEARTS COAT HANGER,8,949,10,1100,151,1,20
3049,EDWARDIAN PARASOL RED,5,827,16,1700,873,1,32
3050,RETRO COFFEE MUGS ASSORTED,4,1649,19,2000,351,1,38
3051,SAVE THE PLANET MUG,6,1933,19,2000,67,1,38
3052,VINTAGE BILLBOARD DRINK ME MUG,7,747,8,900,153,1,16
3053,VINTAGE BILLBOARD LOVE/HATE MUG,9,1292,16,1700,408,1,32
3054,WOOD 2 DRAWER CABINET WHITE FINISH,1,754,21,2200,1446,1,42
3055,WOOD S/3 CABINET ANT WHITE FINISH,4,2370,25,2600,230,1,50
3056,WOODEN PICTURE FRAME WHITE FINISH,3,251,4,500,249,1,8
3057,WOODEN FRAME ANTIQUE WHITE ,10,355,13,1400,1045,1,26
3058,KNITTED UNION FLAG HOT WATER BOTTLE,7,132,8,900,768,1,16
3059,RED WOOLLY HOTTIE WHITE HEART.,5,553,8,900,347,1,16
3060,SET 7 BABUSHKA NESTING BOXES,3,749,17,1800,1051,1,34
3061,GLASS STAR FROSTED T-LIGHT HOLDER,8,1526,18,1900,374,1,36
3062,VICTORIAN SEWING BOX LARGE,8,1210,15,1600,390,1,30
3063,WHITE HANGING HEART T-LIGHT HOLDER,8,375,8,900,525,1,16
3064,WHITE METAL LANTERN,4,187,16,1700,1513,1,32
3065,CREAM CUPID HEARTS COAT HANGER,2,406,20,2100,1694,1,40
3066,EDWARDIAN PARASOL RED,2,185,15,1600,1415,1,30
3067,RETRO COFFEE MUGS ASSORTED,9,153,1,200,47,1,2
3068,SAVE THE PLANET MUG,3,445,9,1000,555,1,18
3069,VINTAGE BILLBOARD DRINK ME MUG,2,1753,23,2400,647,1,46
3070,VINTAGE BILLBOARD LOVE/HATE MUG,9,577,10,1100,523,1,20
3071,WOOD 2 DRAWER CABINET WHITE FINISH,7,332,11,1200,868,1,22
3072,WOOD S/3 CABINET ANT WHITE FINISH,3,275,2,300,25,1,4
3073,WOODEN PICTURE FRAME WHITE FINISH,4,360,13,1400,1040,1,26
3074,WOODEN FRAME ANTIQUE WHITE ,2,206,2,300,94,1,4
3075,KNITTED UNION FLAG HOT WATER BOTTLE,3,315,8,900,585,1,16
3076,RED WOOLLY HOTTIE WHITE HEART.,6,131,21,2200,2069,1,42
3077,SET 7 BABUSHKA NESTING BOXES,6,809,22,2300,1491,1,44
3078,GLASS STAR FROSTED T-LIGHT HOLDER,9,1338,18,1900,562,1,36
3079,HOT WATER BOTTLE TEA AND SYMPATHY,1,100,2,300,200,1,4
3080,RED HANGING HEART T-LIGHT HOLDER,4,1188,19,2000,812,1,38
3081,HAND WARMER RED POLKA DOT,3,462,8,900,438,1,16
3082,HAND WARMER UNION JACK,7,514,20,2100,1586,1,40
3083,JUMBO BAG PINK POLKADOT,7,283,5,600,317,1,10
3084,JUMBO  BAG BAROQUE BLACK WHITE,3,712,22,2300,1588,1,44
3085,JUMBO BAG CHARLIE AND LOLA TOYS,6,210,2,300,90,1,4
3086,STRAWBERRY CHARLOTTE BAG,5,100,0,100,0,1,0
3087,RED 3 PIECE RETROSPOT CUTLERY SET,6,353,4,500,147,1,8
3088,BLUE 3 PIECE POLKADOT CUTLERY SET,6,778,21,2200,1422,1,42
3089,SET/6 RED SPOTTY PAPER PLATES,6,783,7,800,17,1,14
3090,LUNCH BAG RED RETROSPOT,6,382,9,1000,618,1,18
3091,STRAWBERRY LUNCH BOX WITH CUTLERY,3,438,7,800,362,1,14
3092,LUNCH BOX WITH CUTLERY RETROSPOT ,6,442,4,500,58,1,8
3093,PACK OF 72 RETROSPOT CAKE CASES,4,281,2,300,19,1,4
3094,PACK OF 60 DINOSAUR CAKE CASES,7,699,16,1700,1001,1,32
3095,PACK OF 60 PINK PAISLEY CAKE CASES,1,329,25,2600,2271,1,50
3096,62 TEATIME FAIRY CAKE CASES,8,584,9,1000,416,1,18
3097,TOMATO CHARLIE+LOLA COASTER SET,8,1534,16,1700,166,1,32
3098,CHARLIE & LOLA WASTEPAPER BIN FLORA,5,581,15,1600,1019,1,30
3099,RED CHARLIE+LOLA PERSONAL DOORSIGN,5,165,9,1000,835,1,18
3100,JUMBO STORAGE BAG SUKI,6,144,15,1600,1456,1,30
3101,JUMBO BAG PINK VINTAGE PAISLEY,6,885,8,900,15,1,16
3102,JAM MAKING SET PRINTED,7,312,5,600,288,1,10
3103,RETROSPOT TEA SET CERAMIC 11 PC ,2,159,1,200,41,1,2
3104,GIRLY PINK TOOL SET,5,455,8,900,445,1,16
3105,JUMBO SHOPPER VINTAGE RED PAISLEY,4,481,6,700,219,1,12
3106,"AIRLINE LOUNGE,METAL SIGN",7,1236,13,1400,164,1,26
3107,WHITE SPOT RED CERAMIC DRAWER KNOB,5,1291,24,2500,1209,1,48
3108,RED DRAWER KNOB ACRYLIC EDWARDIAN,6,844,8,900,56,1,16
3109,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,6,605,20,2100,1495,1,40
3110,PHOTO CLIP LINE,4,131,1,200,69,1,2
3111,FELT EGG COSY CHICKEN,2,449,23,2400,1951,1,46
3112,PIGGY BANK RETROSPOT ,1,214,6,700,486,1,12
3113,SKULL SHOULDER BAG,5,812,11,1200,388,1,22
3114,YOU'RE CONFUSING ME METAL SIGN ,1,672,16,1700,1028,1,32
3115,COOK WITH WINE METAL SIGN ,2,222,4,500,278,1,8
3116,GIN + TONIC DIET METAL SIGN,3,315,16,1700,1385,1,32
3117,YELLOW BREAKFAST CUP AND SAUCER,4,344,3,400,56,1,6
3118,PINK BREAKFAST CUP AND SAUCER ,4,823,10,1100,277,1,20
3119,PAPER CHAIN KIT 50'S CHRISTMAS ,2,718,11,1200,482,1,22
3120,PAPER CHAIN KIT RETROSPOT,5,281,19,2000,1719,1,38
3121,SMALL HEART FLOWERS HOOK ,6,172,4,500,328,1,8
3122,PHOTO CLIP LINE,5,108,1,200,92,1,2
3123,TEA TIME DES TEA COSY,6,352,24,2500,2148,1,48
3124,FELT EGG COSY WHITE RABBIT ,8,596,11,1200,604,1,22
3125,ZINC WILLIE WINKIE  CANDLE STICK,1,353,4,500,147,1,8
3126,CERAMIC CHERRY CAKE MONEY BANK,6,193,6,700,507,1,12
3127,RETROSPOT LARGE MILK JUG,4,336,6,700,364,1,12
3128,SET OF 6 FUNKY BEAKERS,7,351,18,1900,1549,1,36
3129,EDWARDIAN PARASOL BLACK,4,1067,12,1300,233,1,24
3130,EDWARDIAN PARASOL NATURAL,1,615,14,1500,885,1,28
3131,CERAMIC STRAWBERRY CAKE MONEY BANK,1,1004,15,1600,596,1,30
3132,BLUE OWL SOFT TOY,7,223,4,500,277,1,8
3133,BALLOON ART MAKE YOUR OWN FLOWERS,2,100,0,100,0,1,0
3134,RED TOADSTOOL LED NIGHT LIGHT,6,100,0,100,0,1,0
3135,GLASS CLOCHE SMALL,1,1080,20,2100,1020,1,40
3136,GUMBALL MONOCHROME COAT RACK,8,673,24,2500,1827,1,48
3137,DOORMAT FANCY FONT HOME SWEET HOME,1,397,3,400,3,1,6
3138,Discount,3,1074,20,2100,1026,1,40
3139,INFLATABLE POLITICAL GLOBE ,10,1156,13,1400,244,1,26
3140,VINTAGE SNAKES & LADDERS,2,873,14,1500,627,1,28
3141,CHOCOLATE CALCULATOR,9,197,8,900,703,1,16
3142,JUMBO SHOPPER VINTAGE RED PAISLEY,2,534,6,700,166,1,12
3143,RECYCLING BAG RETROSPOT ,10,847,9,1000,153,1,18
3144,TOY TIDY PINK POLKADOT,5,535,8,900,365,1,16
3145,ANTIQUE GLASS DRESSING TABLE POT,9,777,18,1900,1123,1,36
3146,ALARM CLOCK BAKELIKE GREEN,9,1219,20,2100,881,1,40
3147,IVORY GIANT GARDEN THERMOMETER,1,611,8,900,289,1,16
3148,5 TIER CAKE TIN GREEN AND CREAM,5,1275,14,1500,225,1,28
3149,5 TIER CAKE TIN RED AND CREAM,9,963,16,1700,737,1,32
3150,SET 3 WICKER OVAL BASKETS W LIDS,6,154,15,1600,1446,1,30
3151,SET OF 3 COLOURED  FLYING DUCKS,3,1600,25,2600,1000,1,50
3152,WOOD BLACK BOARD ANT WHITE FINISH,3,365,10,1100,735,1,20
3153,COLOUR GLASS T-LIGHT HOLDER HANGING,10,1218,13,1400,182,1,26
3154,HANGING METAL HEART LANTERN,2,409,23,2400,1991,1,46
3155,HANGING MEDINA LANTERN SMALL,6,128,12,1300,1172,1,24
3156,NATURAL SLATE HEART CHALKBOARD ,1,143,3,400,257,1,6
3157,HEART OF WICKER SMALL,5,373,21,2200,1827,1,42
3158,HEART OF WICKER LARGE,6,623,8,900,277,1,16
3159,WHITE LOVEBIRD LANTERN,7,122,7,800,678,1,14
3160,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,984,24,2500,1516,1,48
3161,CREAM HEART CARD HOLDER,7,353,8,900,547,1,16
3162,ENAMEL FLOWER JUG CREAM,6,1604,24,2500,896,1,48
3163,ENAMEL FIRE BUCKET CREAM,1,1007,16,1700,693,1,32
3164,ENAMEL BREAD BIN CREAM,5,150,19,2000,1850,1,38
3165,SET 3 WICKER OVAL BASKETS W LIDS,2,1405,21,2200,795,1,42
3166,JAM MAKING SET PRINTED,9,250,3,400,150,1,6
3167,JAM MAKING SET WITH JARS,4,660,16,1700,1040,1,32
3168,JUMBO BAG DOLLY GIRL DESIGN,7,589,7,800,211,1,14
3169,TRADITIONAL CHRISTMAS RIBBONS,9,468,17,1800,1332,1,34
3170,ORGANISER WOOD ANTIQUE WHITE ,8,267,22,2300,2033,1,44
3171,LUNCH BAG DOLLY GIRL DESIGN,3,486,5,600,114,1,10
3172,WHITE WIRE EGG HOLDER,7,489,8,900,411,1,16
3173,JUMBO  BAG BAROQUE BLACK WHITE,4,1723,24,2500,777,1,48
3174,JUMBO BAG RED RETROSPOT,6,479,8,900,421,1,16
3175,CHILLI LIGHTS,10,606,8,900,294,1,16
3176,LIGHT GARLAND BUTTERFILES PINK,4,1325,19,2000,675,1,38
3177,WOODEN OWLS LIGHT GARLAND ,9,521,5,600,79,1,10
3178,FAIRY TALE COTTAGE NIGHTLIGHT,5,501,15,1600,1099,1,30
3179,RED TOADSTOOL LED NIGHT LIGHT,6,1026,14,1500,474,1,28
3180,HOME BUILDING BLOCK WORD,10,1354,25,2600,1246,1,50
3181,LOVE BUILDING BLOCK WORD,4,795,11,1200,405,1,22
3182,DOORMAT FANCY FONT HOME SWEET HOME,9,352,23,2400,2048,1,46
3183,HOME SMALL WOOD LETTERS,3,891,11,1200,309,1,22
3184,GINGHAM HEART  DOORSTOP RED,7,169,1,200,31,1,2
3185,FIVE HEART HANGING DECORATION,9,360,23,2400,2040,1,46
3186,HANGING METAL HEART LANTERN,2,112,5,600,488,1,10
3187,ASSORTED BOTTLE TOP  MAGNETS ,2,402,5,600,198,1,10
3188,FRIDGE MAGNETS US DINER ASSORTED,1,481,5,600,119,1,10
3189,HOMEMADE JAM SCENTED CANDLES,9,415,22,2300,1885,1,44
3190,FRIDGE MAGNETS LES ENFANTS ASSORTED,9,959,10,1100,141,1,20
3191,ROSE CARAVAN DOORSTOP,3,1450,18,1900,450,1,36
3192,HEART OF WICKER SMALL,6,101,12,1300,1199,1,24
3193,7 HOOK HANGER MAGIC TOADSTOOL,8,103,12,1300,1197,1,24
3194,CHRISTMAS LIGHTS 10 REINDEER,7,1129,12,1300,171,1,24
3195,VINTAGE UNION JACK CUSHION COVER,3,1732,23,2400,668,1,46
3196,VINTAGE HEADS AND TAILS CARD GAME ,5,108,17,1800,1692,1,34
3197,SET OF 3 COLOURED  FLYING DUCKS,3,325,10,1100,775,1,20
3198,SET OF 3 GOLD FLYING DUCKS,4,1226,22,2300,1074,1,44
3199,RED RETROSPOT UMBRELLA,10,346,4,500,154,1,8
3200,BLACK/BLUE POLKADOT UMBRELLA,8,799,10,1100,301,1,20
3201,RED DINER WALL CLOCK,6,1857,18,1900,43,1,36
3202,ALARM CLOCK BAKELIKE GREEN,2,119,1,200,81,1,2
3203,ALARM CLOCK BAKELIKE RED ,5,215,12,1300,1085,1,24
3204,BLUE DINER WALL CLOCK,8,119,1,200,81,1,2
3205,IVORY DINER WALL CLOCK,2,901,13,1400,499,1,26
3206,LARGE HEART MEASURING SPOONS,4,150,12,1300,1150,1,24
3207,SMALL HEART MEASURING SPOONS,8,214,8,900,686,1,16
3208,CHRISTMAS LIGHTS 10 REINDEER,9,1077,18,1900,823,1,36
3209,JAM MAKING SET WITH JARS,8,194,25,2600,2406,1,50
3210,JAM MAKING SET PRINTED,7,901,23,2400,1499,1,46
3211,JAM JAR WITH PINK LID,5,1213,17,1800,587,1,34
3212,JAM JAR WITH GREEN LID,5,148,5,600,452,1,10
3213,ROSE COTTAGE KEEPSAKE BOX ,8,1172,24,2500,1328,1,48
3214,HANGING HEART ZINC T-LIGHT HOLDER,1,594,15,1600,1006,1,30
3215,PAPER CHAIN KIT VINTAGE CHRISTMAS,8,1606,24,2500,894,1,48
3216,DISCO BALL CHRISTMAS DECORATION,9,189,1,200,11,1,2
3217,WHITE HANGING HEART T-LIGHT HOLDER,10,305,18,1900,1595,1,36
3218,SMALL POPCORN HOLDER,10,800,8,900,100,1,16
3219,LARGE POPCORN HOLDER ,1,424,15,1600,1176,1,30
3220,RETROSPOT LARGE MILK JUG,1,866,8,900,34,1,16
3221,SET/20 RED RETROSPOT PAPER NAPKINS ,10,986,22,2300,1314,1,44
3222,SET/6 RED SPOTTY PAPER PLATES,2,1085,15,1600,515,1,30
3223,SET/6 RED SPOTTY PAPER CUPS,9,1469,20,2100,631,1,40
3224,POLKADOT RAIN HAT ,5,132,1,200,68,1,2
3225,DELUXE SEWING KIT ,6,1235,13,1400,165,1,26
3226,RETROSPOT HEART HOT WATER BOTTLE,7,1468,18,1900,432,1,36
3227,KNITTED UNION FLAG HOT WATER BOTTLE,7,1284,12,1300,16,1,24
3228,ENGLISH ROSE HOT WATER BOTTLE,5,728,16,1700,972,1,32
3229,PHOTO CUBE,10,250,9,1000,750,1,18
3230,HOMEMADE JAM SCENTED CANDLES,6,457,8,900,443,1,16
3231,JUMBO BAG RED RETROSPOT,4,852,12,1300,448,1,24
3232,PLASTERS IN TIN CIRCUS PARADE ,8,561,13,1400,839,1,26
3233,PACK OF 12 PINK PAISLEY TISSUES ,2,449,11,1200,751,1,22
3234,PACK OF 12 BLUE PAISLEY TISSUES ,2,1574,23,2400,826,1,46
3235,PACK OF 12 RED RETROSPOT TISSUES ,6,397,19,2000,1603,1,38
3236,CHICK GREY HOT WATER BOTTLE,2,989,11,1200,211,1,22
3237,PLASTERS IN TIN VINTAGE PAISLEY ,4,566,10,1100,534,1,20
3238,PLASTERS IN TIN SKULLS,10,248,11,1200,952,1,22
3239,5 STRIPEY MICE FELTCRAFT,4,375,4,500,125,1,8
3240,SET OF 6 SOLDIER SKITTLES,10,417,23,2400,1983,1,46
3241,TRADITIONAL WOODEN SKIPPING ROPE,1,115,25,2600,2485,1,50
3242,WOODEN BOX OF DOMINOES,8,612,25,2600,1988,1,50
3243,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,5,408,5,600,192,1,10
3244,PARTY CONES CARNIVAL ASSORTED,4,188,6,700,512,1,12
3245,PARTY CONES CANDY ASSORTED,1,1388,15,1600,212,1,30
3246,PICNIC BASKET WICKER SMALL,10,784,19,2000,1216,1,38
3247,ASSORTED COLOUR BIRD ORNAMENT,7,650,19,2000,1350,1,38
3248,STAR DECORATION PAINTED ZINC ,9,574,6,700,126,1,12
3249,RETROSPOT LAMP,7,188,12,1300,1112,1,24
3250,"FANCY FONT BIRTHDAY CARD, ",3,364,6,700,336,1,12
3251,HAND WARMER UNION JACK,7,1519,20,2100,581,1,40
3252,HAND WARMER SCOTTY DOG DESIGN,8,1460,17,1800,340,1,34
